,Tarih,Saat,Toplam (MWh),BURSA WindSpeed(m/s)
22344,20.08.2020,12:00,0.0,0j
22345,20.08.2020,13:00,0.0,0j
22346,20.08.2020,14:00,0.0,0j
22347,20.08.2020,15:00,0.0,0j
22348,20.08.2020,16:00,0.0,0j
22349,20.08.2020,17:00,0.0,0j
22350,20.08.2020,18:00,0.0,0j
22351,20.08.2020,19:00,0.0,0j
22352,20.08.2020,20:00,0.0,0j
22353,20.08.2020,21:00,0.0,0j
22354,20.08.2020,22:00,0.3,(1.9330010196450542+0j)
22355,20.08.2020,23:00,0.1,(1.340268050302171+0j)
22356,21.08.2020,00:00,0.6,(2.435428674119057+0j)
22357,21.08.2020,01:00,0.0,0j
22358,21.08.2020,02:00,0.0,0j
22359,21.08.2020,03:00,1.3,(3.1514187575193637+0j)
22360,21.08.2020,04:00,3.7,(4.466070484279812+0j)
22361,21.08.2020,05:00,2.8,(4.0698431809048685+0j)
22362,21.08.2020,06:00,4.5,(4.767190454341743+0j)
22363,21.08.2020,07:00,7.4,(5.626896213458325+0j)
22364,21.08.2020,08:00,11.9,(6.5923559991040515+0j)
22365,21.08.2020,09:00,11.7,(6.5552151771783596+0j)
22366,21.08.2020,10:00,7.5,(5.652129269425695+0j)
22367,21.08.2020,11:00,6.5,(5.3888502732638734+0j)
22368,21.08.2020,12:00,8.6,(5.915949825036385+0j)
22369,21.08.2020,13:00,11.1,(6.441188236915157+0j)
22370,21.08.2020,14:00,13.6,(6.892413128578755+0j)
22371,21.08.2020,15:00,17.2,(7.453629714685234+0j)
22372,21.08.2020,16:00,23.3,(8.247271755505503+0j)
22373,21.08.2020,17:00,19.1,(7.718557087827363+0j)
22374,21.08.2020,18:00,23.1,(8.223606570164534+0j)
22375,21.08.2020,19:00,28.6,(8.830399305934389+0j)
22376,21.08.2020,20:00,31.1,(9.080542482131156+0j)
22377,21.08.2020,21:00,23.8,(8.305848091671942+0j)
22378,21.08.2020,22:00,15.0,(7.121236643276363+0j)
22379,21.08.2020,23:00,6.0,(5.2469720206204515+0j)
22380,22.08.2020,00:00,3.2,(4.2550858259380675+0j)
22381,22.08.2020,01:00,0.8,(2.6805361006043418+0j)
22382,22.08.2020,02:00,1.0,(2.887519981512395+0j)
22383,22.08.2020,03:00,6.4,(5.3610722012086836+0j)
22384,22.08.2020,04:00,9.9,(6.200167130428448+0j)
22385,22.08.2020,05:00,12.7,(6.736891793451561+0j)
22386,22.08.2020,06:00,12.3,(6.6654074416174725+0j)
22387,22.08.2020,07:00,3.8,(4.505948223634295+0j)
22388,22.08.2020,08:00,0.1,(1.340268050302171+0j)
22389,22.08.2020,09:00,0.1,(1.340268050302171+0j)
22390,22.08.2020,10:00,0.0,0j
22391,22.08.2020,11:00,1.5,(3.305385248494572+0j)
22392,22.08.2020,12:00,5.5,(5.096975679976514+0j)
22393,22.08.2020,13:00,9.2,(6.050449038409848+0j)
22394,22.08.2020,14:00,11.7,(6.5552151771783596+0j)
22395,22.08.2020,15:00,10.1,(6.241641053262919+0j)
22396,22.08.2020,16:00,15.0,(7.121236643276363+0j)
22397,22.08.2020,17:00,21.2,(7.991659135479583+0j)
22398,22.08.2020,18:00,20.2,(7.863974948893959+0j)
22399,22.08.2020,19:00,23.8,(8.305848091671942+0j)
22400,22.08.2020,20:00,24.9,(8.431887055685987+0j)
22401,22.08.2020,21:00,22.1,(8.10318503566459+0j)
22402,22.08.2020,22:00,12.7,(6.736891793451561+0j)
22403,22.08.2020,23:00,11.0,(6.421786950004645+0j)
22404,23.08.2020,00:00,9.4,(6.093978945408952+0j)
22405,23.08.2020,01:00,10.2,(6.262172915123526+0j)
22406,23.08.2020,02:00,3.0,(4.164524452590308+0j)
22407,23.08.2020,03:00,5.4,(5.065895787231798+0j)
22408,23.08.2020,04:00,4.3,(4.695492487826922+0j)
22409,23.08.2020,05:00,7.0,(5.523627013513412+0j)
22410,23.08.2020,06:00,20.8,(7.941077659264387+0j)
22411,23.08.2020,07:00,32.7,(9.233667868638467+0j)
22412,23.08.2020,08:00,14.8,(7.089444984909899+0j)
22413,23.08.2020,09:00,8.8,(5.961458919796365+0j)
22414,23.08.2020,10:00,10.0,(6.220973216330527+0j)
22415,23.08.2020,11:00,13.0,(6.789525894016894+0j)
22416,23.08.2020,12:00,27.2,(8.683896385268152+0j)
22417,23.08.2020,13:00,39.3,(9.817234878555967+0j)
22418,23.08.2020,14:00,41.5,(9.997107537528638+0j)
22419,23.08.2020,15:00,39.2,(9.80890105886418+0j)
22420,23.08.2020,16:00,45.0,(10.270600488822707+0j)
22421,23.08.2020,17:00,48.3,(10.515761035520114+0j)
22422,23.08.2020,18:00,49.7,(10.616396442451173+0j)
22423,23.08.2020,19:00,49.5,(10.602136658408124+0j)
22424,23.08.2020,20:00,44.4,(10.224748983204313+0j)
22425,23.08.2020,21:00,30.1,(8.982153998437623+0j)
22426,23.08.2020,22:00,12.7,(6.736891793451561+0j)
22427,23.08.2020,23:00,7.5,(5.652129269425695+0j)
22428,24.08.2020,00:00,3.8,(4.505948223634295+0j)
22429,24.08.2020,01:00,3.8,(4.505948223634295+0j)
22430,24.08.2020,02:00,8.7,(5.938791556723398+0j)
22431,24.08.2020,03:00,11.5,(6.517648649310115+0j)
22432,24.08.2020,04:00,18.4,(7.623088104808762+0j)
22433,24.08.2020,05:00,15.8,(7.2456501476519835+0j)
22434,24.08.2020,06:00,9.7,(6.158130806519974+0j)
22435,24.08.2020,07:00,4.2,(4.658807454140359+0j)
22436,24.08.2020,08:00,4.8,(4.870857348238114+0j)
22437,24.08.2020,09:00,7.4,(5.626896213458325+0j)
22438,24.08.2020,10:00,6.6,(5.416344883242408+0j)
22439,24.08.2020,11:00,18.1,(7.581431054101938+0j)
22440,24.08.2020,12:00,26.0,(8.554266592678193+0j)
22441,24.08.2020,13:00,29.8,(8.95221326295457+0j)
22442,24.08.2020,14:00,28.2,(8.789038515478454+0j)
22443,24.08.2020,15:00,27.1,(8.673241286978028+0j)
22444,24.08.2020,16:00,29.6,(8.932140968559624+0j)
22445,24.08.2020,17:00,35.0,(9.445269331521574+0j)
22446,24.08.2020,18:00,45.1,(10.278202712537615+0j)
22447,24.08.2020,19:00,49.7,(10.616396442451173+0j)
22448,24.08.2020,20:00,45.8,(10.331106158468081+0j)
22449,24.08.2020,21:00,28.4,(8.809767456680976+0j)
22450,24.08.2020,22:00,21.1,(7.979073824678268+0j)
22451,24.08.2020,23:00,26.5,(8.608753836193715+0j)
22452,25.08.2020,00:00,31.6,(9.12894714120063+0j)
22453,25.08.2020,01:00,43.4,(10.1474029883288+0j)
22454,25.08.2020,02:00,43.9,(10.186222811607536+0j)
22455,25.08.2020,03:00,39.0,(9.792190803236888+0j)
22456,25.08.2020,04:00,33.7,(9.32684941869369+0j)
22457,25.08.2020,05:00,35.5,(9.490034309893728+0j)
22458,25.08.2020,06:00,26.0,(8.554266592678193+0j)
22459,25.08.2020,07:00,13.5,(6.875478384347957+0j)
22460,25.08.2020,08:00,8.5,(5.892930332214177+0j)
22461,25.08.2020,09:00,4.9,(4.90445052943209+0j)
22462,25.08.2020,10:00,11.0,(6.421786950004645+0j)
22463,25.08.2020,11:00,14.5,(7.041215974957191+0j)
22464,25.08.2020,12:00,18.9,(7.691521640089727+0j)
22465,25.08.2020,13:00,32.6,(9.224245752024673+0j)
22466,25.08.2020,14:00,29.4,(8.911978053557538+0j)
22467,25.08.2020,15:00,23.6,(8.282516934805006+0j)
22468,25.08.2020,16:00,16.1,(7.2912214723549775+0j)
22469,25.08.2020,17:00,15.4,(7.183982049372815+0j)
22470,25.08.2020,18:00,19.7,(7.798547832765037+0j)
22471,25.08.2020,19:00,23.3,(8.247271755505503+0j)
22472,25.08.2020,20:00,27.2,(8.683896385268152+0j)
22473,25.08.2020,21:00,21.4,(8.016711522344565+0j)
22474,25.08.2020,22:00,20.6,(7.91554347121486+0j)
22475,25.08.2020,23:00,14.7,(7.073441668667372+0j)
22476,26.08.2020,00:00,0.5,(2.2918261281159857+0j)
22477,26.08.2020,01:00,1.0,(2.887519981512395+0j)
22478,26.08.2020,02:00,16.3,(7.321288705188581+0j)
22479,26.08.2020,03:00,33.2,(9.280492542923815+0j)
22480,26.08.2020,04:00,38.0,(9.707771164485267+0j)
22481,26.08.2020,05:00,24.8,(8.420584244475148+0j)
22482,26.08.2020,06:00,16.1,(7.2912214723549775+0j)
22483,26.08.2020,07:00,14.3,(7.008692573769754+0j)
22484,26.08.2020,08:00,8.6,(5.915949825036385+0j)
22485,26.08.2020,09:00,7.2,(5.575739779973723+0j)
22486,26.08.2020,10:00,14.6,(7.05736560945347+0j)
22487,26.08.2020,11:00,23.5,(8.270801902288254+0j)
22488,26.08.2020,12:00,25.2,(8.46561496295832+0j)
22489,26.08.2020,13:00,32.3,(9.195863277986165+0j)
22490,26.08.2020,14:00,48.4,(10.523013286808903+0j)
22491,26.08.2020,15:00,49.5,(10.602136658408124+0j)
22492,26.08.2020,16:00,48.7,(10.544710282850588+0j)
22493,26.08.2020,17:00,44.6,(10.240078464903815+0j)
22494,26.08.2020,18:00,42.3,(10.06093756701798+0j)
22495,26.08.2020,19:00,43.6,(10.162966514233375+0j)
22496,26.08.2020,20:00,40.5,(9.916155745483715+0j)
22497,26.08.2020,21:00,29.2,(8.891723488154586+0j)
22498,26.08.2020,22:00,13.9,(6.942724494053199+0j)
22499,26.08.2020,23:00,8.8,(5.961458919796365+0j)
22500,27.08.2020,00:00,1.9,(3.5763734751556595+0j)
22501,27.08.2020,01:00,0.3,(1.9330010196450542+0j)
22502,27.08.2020,02:00,0.8,(2.6805361006043418+0j)
22503,27.08.2020,03:00,2.9,(4.117728081872525+0j)
22504,27.08.2020,04:00,6.4,(5.3610722012086836+0j)
22505,27.08.2020,05:00,9.4,(6.093978945408952+0j)
22506,27.08.2020,06:00,8.1,(5.799003058935162+0j)
22507,27.08.2020,07:00,6.1,(5.2759614046163374+0j)
22508,27.08.2020,08:00,7.7,(5.701930331247534+0j)
22509,27.08.2020,09:00,6.5,(5.3888502732638734+0j)
22510,27.08.2020,10:00,10.1,(6.241641053262919+0j)
22511,27.08.2020,11:00,16.5,(7.351110984313437+0j)
22512,27.08.2020,12:00,17.1,(7.439156610863209+0j)
22513,27.08.2020,13:00,20.6,(7.91554347121486+0j)
22514,27.08.2020,14:00,19.0,(7.7050630793852335+0j)
22515,27.08.2020,15:00,16.3,(7.321288705188581+0j)
22516,27.08.2020,16:00,12.6,(6.719163048878883+0j)
22517,27.08.2020,17:00,12.4,(6.683422143933348+0j)
22518,27.08.2020,18:00,12.1,(6.6290829741869866+0j)
22519,27.08.2020,19:00,14.3,(7.008692573769754+0j)
22520,27.08.2020,20:00,18.2,(7.595367539612009+0j)
22521,27.08.2020,21:00,11.1,(6.441188236915157+0j)
22522,27.08.2020,22:00,11.0,(6.421786950004645+0j)
22523,27.08.2020,23:00,5.3,(5.0344297841876955+0j)
22524,28.08.2020,00:00,4.9,(4.90445052943209+0j)
22525,28.08.2020,01:00,4.5,(4.767190454341743+0j)
22526,28.08.2020,02:00,3.3,(4.298955782740786+0j)
22527,28.08.2020,03:00,3.3,(4.298955782740786+0j)
22528,28.08.2020,04:00,0.8,(2.6805361006043418+0j)
22529,28.08.2020,05:00,2.6,(3.9705388296321935+0j)
22530,28.08.2020,06:00,1.7,(3.4462065642893775+0j)
22531,28.08.2020,07:00,0.8,(2.6805361006043418+0j)
22532,28.08.2020,08:00,1.4,(3.2302366733569956+0j)
22533,28.08.2020,09:00,4.6,(4.802244584225887+0j)
22534,28.08.2020,10:00,6.9,(5.4971977717879765+0j)
22535,28.08.2020,11:00,7.2,(5.575739779973723+0j)
22536,28.08.2020,12:00,10.8,(6.382628738907102+0j)
22537,28.08.2020,13:00,16.1,(7.2912214723549775+0j)
22538,28.08.2020,14:00,14.1,(6.97586449262976+0j)
22539,28.08.2020,15:00,13.0,(6.789525894016894+0j)
22540,28.08.2020,16:00,19.7,(7.798547832765037+0j)
22541,28.08.2020,17:00,21.6,(8.041608301813026+0j)
22542,28.08.2020,18:00,41.4,(9.989071273986884+0j)
22543,28.08.2020,19:00,46.8,(10.405755468130835+0j)
22544,28.08.2020,20:00,48.9,(10.559125489154713+0j)
22545,28.08.2020,21:00,41.6,(10.005130901757108+0j)
22546,28.08.2020,22:00,26.0,(8.554266592678193+0j)
22547,28.08.2020,23:00,25.1,(8.45440221478559+0j)
22548,29.08.2020,00:00,16.8,(7.395395853619695+0j)
22549,29.08.2020,01:00,12.7,(6.736891793451561+0j)
22550,29.08.2020,02:00,7.9,(5.75087633328815+0j)
22551,29.08.2020,03:00,3.9,(4.545132348891009+0j)
22552,29.08.2020,04:00,0.8,(2.6805361006043418+0j)
22553,29.08.2020,05:00,0.2,(1.688631929077266+0j)
22554,29.08.2020,06:00,0.0,0j
22555,29.08.2020,07:00,0.0,0j
22556,29.08.2020,08:00,0.0,0j
22557,29.08.2020,09:00,0.1,(1.340268050302171+0j)
22558,29.08.2020,10:00,1.5,(3.305385248494572+0j)
22559,29.08.2020,11:00,2.4,(3.8660020392901084+0j)
22560,29.08.2020,12:00,4.6,(4.802244584225887+0j)
22561,29.08.2020,13:00,8.0,(5.77503996302479+0j)
22562,29.08.2020,14:00,9.9,(6.200167130428448+0j)
22563,29.08.2020,15:00,22.1,(8.10318503566459+0j)
22564,29.08.2020,16:00,28.0,(8.768211331931154+0j)
22565,29.08.2020,17:00,28.2,(8.789038515478454+0j)
22566,29.08.2020,18:00,31.3,(9.099966161599099+0j)
22567,29.08.2020,19:00,39.8,(9.858693287983025+0j)
22568,29.08.2020,20:00,37.9,(9.699248094989828+0j)
22569,29.08.2020,21:00,27.5,(8.71570581355594+0j)
22570,29.08.2020,22:00,20.1,(7.850976619498931+0j)
22571,29.08.2020,23:00,17.0,(7.424626971120629+0j)
22572,30.08.2020,00:00,13.7,(6.909265061497211+0j)
22573,30.08.2020,01:00,10.9,(6.402267720329676+0j)
22574,30.08.2020,02:00,10.0,(6.220973216330527+0j)
22575,30.08.2020,03:00,9.5,(6.115512618848728+0j)
22576,30.08.2020,04:00,10.3,(6.2825710165532405+0j)
22577,30.08.2020,05:00,13.4,(6.858459803895693+0j)
22578,30.08.2020,06:00,11.7,(6.5552151771783596+0j)
22579,30.08.2020,07:00,21.1,(7.979073824678268+0j)
22580,30.08.2020,08:00,13.1,(6.806890485995064+0j)
22581,30.08.2020,09:00,15.4,(7.183982049372815+0j)
22582,30.08.2020,10:00,19.0,(7.7050630793852335+0j)
22583,30.08.2020,11:00,15.1,(7.137026576664659+0j)
22584,30.08.2020,12:00,18.9,(7.691521640089727+0j)
22585,30.08.2020,13:00,18.8,(7.677932350936898+0j)
22586,30.08.2020,14:00,19.7,(7.798547832765037+0j)
22587,30.08.2020,15:00,16.3,(7.321288705188581+0j)
22588,30.08.2020,16:00,23.8,(8.305848091671942+0j)
22589,30.08.2020,17:00,28.3,(8.799415193964952+0j)
22590,30.08.2020,18:00,33.2,(9.280492542923815+0j)
22591,30.08.2020,19:00,36.0,(9.534380908683485+0j)
22592,30.08.2020,20:00,41.0,(9.956796182200662+0j)
22593,30.08.2020,21:00,45.3,(10.293373513467158+0j)
22594,30.08.2020,22:00,35.9,(9.525544591379695+0j)
22595,30.08.2020,23:00,26.3,(8.58704188061126+0j)
22596,31.08.2020,00:00,18.2,(7.595367539612009+0j)
22597,31.08.2020,01:00,20.4,(7.88984347384567+0j)
22598,31.08.2020,02:00,22.2,(8.115388646024652+0j)
22599,31.08.2020,03:00,25.1,(8.45440221478559+0j)
22600,31.08.2020,04:00,17.6,(7.510967581134992+0j)
22601,31.08.2020,05:00,14.6,(7.05736560945347+0j)
22602,31.08.2020,06:00,10.1,(6.241641053262919+0j)
22603,31.08.2020,07:00,8.3,(5.846343954111057+0j)
22604,31.08.2020,08:00,8.9,(5.983955204355269+0j)
22605,31.08.2020,09:00,6.9,(5.4971977717879765+0j)
22606,31.08.2020,10:00,6.2,(5.304635671013679+0j)
22607,31.08.2020,11:00,7.5,(5.652129269425695+0j)
22608,31.08.2020,12:00,15.3,(7.168398525273617+0j)
22609,31.08.2020,13:00,20.3,(7.876930449991491+0j)
22610,31.08.2020,14:00,22.8,(8.187851307401276+0j)
22611,31.08.2020,15:00,18.3,(7.6092530687663835+0j)
22612,31.08.2020,16:00,13.1,(6.806890485995064+0j)
22613,31.08.2020,17:00,18.2,(7.595367539612009+0j)
22614,31.08.2020,18:00,27.0,(8.662559944537184+0j)
22615,31.08.2020,19:00,31.7,(9.138566692196754+0j)
22616,31.08.2020,20:00,37.7,(9.682156873508728+0j)
22617,31.08.2020,21:00,31.6,(9.12894714120063+0j)
22618,31.08.2020,22:00,26.0,(8.554266592678193+0j)
22619,31.08.2020,23:00,29.5,(8.922070902560224+0j)
22620,01.09.2020,00:00,21.06,(7.9740285664094515+0j)
22621,01.09.2020,01:00,24.6,(8.397887141819787+0j)
22622,01.09.2020,02:00,23.9,(8.31746467756765+0j)
22623,01.09.2020,03:00,13.0,(6.789525894016894+0j)
22624,01.09.2020,04:00,3.8,(4.505948223634295+0j)
22625,01.09.2020,05:00,2.5,(3.918967553043522+0j)
22626,01.09.2020,06:00,0.4,(2.1275429129690338+0j)
22627,01.09.2020,07:00,2.2,(3.755483790567496+0j)
22628,01.09.2020,08:00,4.1,(4.6215353977860945+0j)
22629,01.09.2020,09:00,5.4,(5.065895787231798+0j)
22630,01.09.2020,10:00,4.7,(4.836794294307115+0j)
22631,01.09.2020,11:00,7.9,(5.75087633328815+0j)
22632,01.09.2020,12:00,11.6,(6.536485888883443+0j)
22633,01.09.2020,13:00,7.1,(5.54980573167559+0j)
22634,01.09.2020,14:00,3.3,(4.298955782740786+0j)
22635,01.09.2020,15:00,6.8,(5.470511925452673+0j)
22636,01.09.2020,16:00,9.5,(6.115512618848728+0j)
22637,01.09.2020,17:00,9.4,(6.093978945408952+0j)
22638,01.09.2020,18:00,11.0,(6.421786950004645+0j)
22639,01.09.2020,19:00,9.4,(6.093978945408952+0j)
22640,01.09.2020,20:00,6.4,(5.3610722012086836+0j)
22641,01.09.2020,21:00,5.5,(5.096975679976514+0j)
22642,01.09.2020,22:00,2.7,(4.020804150906513+0j)
22643,01.09.2020,23:00,0.3,(1.9330010196450542+0j)
22644,02.09.2020,00:00,0.0,0j
22645,02.09.2020,01:00,0.0,0j
22646,02.09.2020,02:00,0.0,0j
22647,02.09.2020,03:00,0.0,0j
22648,02.09.2020,04:00,0.0,0j
22649,02.09.2020,05:00,0.0,0j
22650,02.09.2020,06:00,0.0,0j
22651,02.09.2020,07:00,0.0,0j
22652,02.09.2020,08:00,0.4,(2.1275429129690338+0j)
22653,02.09.2020,09:00,0.0,0j
22654,02.09.2020,10:00,1.1,(2.9807294598981824+0j)
22655,02.09.2020,11:00,6.8,(5.470511925452673+0j)
22656,02.09.2020,12:00,7.8,(5.726507920925911+0j)
22657,02.09.2020,13:00,9.2,(6.050449038409848+0j)
22658,02.09.2020,14:00,9.9,(6.200167130428448+0j)
22659,02.09.2020,15:00,13.0,(6.789525894016894+0j)
22660,02.09.2020,16:00,13.9,(6.942724494053199+0j)
22661,02.09.2020,17:00,15.4,(7.183982049372815+0j)
22662,02.09.2020,18:00,16.0,(7.276094413399043+0j)
22663,02.09.2020,19:00,15.5,(7.199498257508635+0j)
22664,02.09.2020,20:00,16.2,(7.30628602235717+0j)
22665,02.09.2020,21:00,15.7,(7.230331602702352+0j)
22666,02.09.2020,22:00,16.8,(7.395395853619695+0j)
22667,02.09.2020,23:00,19.1,(7.718557087827363+0j)
22668,03.09.2020,00:00,13.6,(6.892413128578755+0j)
22669,03.09.2020,01:00,2.4,(3.8660020392901084+0j)
22670,03.09.2020,02:00,0.1,(1.340268050302171+0j)
22671,03.09.2020,03:00,0.0,0j
22672,03.09.2020,04:00,0.0,0j
22673,03.09.2020,05:00,0.2,(1.688631929077266+0j)
22674,03.09.2020,06:00,1.4,(3.2302366733569956+0j)
22675,03.09.2020,07:00,0.9,(2.7878698899868617+0j)
22676,03.09.2020,08:00,1.1,(2.9807294598981824+0j)
22677,03.09.2020,09:00,1.3,(3.1514187575193637+0j)
22678,03.09.2020,10:00,2.7,(4.020804150906513+0j)
22679,03.09.2020,11:00,5.2,(5.002565450878554+0j)
22680,03.09.2020,12:00,7.0,(5.523627013513412+0j)
22681,03.09.2020,13:00,7.0,(5.523627013513412+0j)
22682,03.09.2020,14:00,9.3,(6.072292004165808+0j)
22683,03.09.2020,15:00,12.0,(6.610770496989144+0j)
22684,03.09.2020,16:00,9.3,(6.072292004165808+0j)
22685,03.09.2020,17:00,12.7,(6.736891793451561+0j)
22686,03.09.2020,18:00,16.5,(7.351110984313437+0j)
22687,03.09.2020,19:00,13.4,(6.858459803895693+0j)
22688,03.09.2020,20:00,10.4,(6.3028375150387275+0j)
22689,03.09.2020,21:00,9.7,(6.158130806519974+0j)
22690,03.09.2020,22:00,12.0,(6.610770496989144+0j)
22691,03.09.2020,23:00,1.8,(3.512495958762551+0j)
22692,04.09.2020,00:00,4.6,(4.802244584225887+0j)
22693,04.09.2020,01:00,0.3,(1.9330010196450542+0j)
22694,04.09.2020,02:00,3.1,(4.210292122237575+0j)
22695,04.09.2020,03:00,7.8,(5.726507920925911+0j)
22696,04.09.2020,04:00,11.6,(6.536485888883443+0j)
22697,04.09.2020,05:00,18.1,(7.581431054101938+0j)
22698,04.09.2020,06:00,13.0,(6.789525894016894+0j)
22699,04.09.2020,07:00,18.6,(7.6506085171568285+0j)
22700,04.09.2020,08:00,27.4,(8.705128490283531+0j)
22701,04.09.2020,09:00,23.5,(8.270801902288254+0j)
22702,04.09.2020,10:00,16.4,(7.3362301521539175+0j)
22703,04.09.2020,11:00,29.6,(8.932140968559624+0j)
22704,04.09.2020,12:00,47.7,(10.472035952379516+0j)
22705,04.09.2020,13:00,49.7,(10.616396442451173+0j)
22706,04.09.2020,14:00,49.7,(10.616396442451173+0j)
22707,04.09.2020,15:00,49.9,(10.630618022001926+0j)
22708,04.09.2020,16:00,49.9,(10.630618022001926+0j)
22709,04.09.2020,17:00,49.8,(10.623511991794878+0j)
22710,04.09.2020,18:00,49.9,(10.630618022001926+0j)
22711,04.09.2020,19:00,49.9,(10.630618022001926+0j)
22712,04.09.2020,20:00,49.2,(10.580674784620241+0j)
22713,04.09.2020,21:00,43.3,(10.139603290414398+0j)
22714,04.09.2020,22:00,22.6,(8.163839875378573+0j)
22715,04.09.2020,23:00,3.3,(4.298955782740786+0j)
22716,05.09.2020,00:00,23.7,(8.294198920575877+0j)
22717,05.09.2020,01:00,45.6,(10.316046215604125+0j)
22718,05.09.2020,02:00,44.3,(10.217066975065778+0j)
22719,05.09.2020,03:00,41.3,(9.98102205916031+0j)
22720,05.09.2020,04:00,35.7,(9.507822607021284+0j)
22721,05.09.2020,05:00,40.9,(9.9486946357575+0j)
22722,05.09.2020,06:00,32.4,(9.205343556120482+0j)
22723,05.09.2020,07:00,39.7,(9.8504295009689+0j)
22724,05.09.2020,08:00,42.0,(10.037096393379112+0j)
22725,05.09.2020,09:00,44.6,(10.240078464903815+0j)
22726,05.09.2020,10:00,37.2,(9.63916271527089+0j)
22727,05.09.2020,11:00,27.3,(8.694525400021124+0j)
22728,05.09.2020,12:00,34.8,(9.427243964562583+0j)
22729,05.09.2020,13:00,44.2,(10.209373397626953+0j)
22730,05.09.2020,14:00,48.5,(10.530255555637925+0j)
22731,05.09.2020,15:00,47.9,(10.486651513498767+0j)
22732,05.09.2020,16:00,40.8,(9.940579873073851+0j)
22733,05.09.2020,17:00,38.6,(9.758598117943734+0j)
22734,05.09.2020,18:00,39.5,(9.833860202235016+0j)
22735,05.09.2020,19:00,38.6,(9.758598117943734+0j)
22736,05.09.2020,20:00,32.9,(9.25245463023565+0j)
22737,05.09.2020,21:00,18.8,(7.677932350936898+0j)
22738,05.09.2020,22:00,25.6,(8.510171651876135+0j)
22739,05.09.2020,23:00,21.9,(8.078666928047461+0j)
22740,06.09.2020,00:00,8.3,(5.846343954111057+0j)
22741,06.09.2020,01:00,4.0,(4.5836522562319715+0j)
22742,06.09.2020,02:00,11.0,(6.421786950004645+0j)
22743,06.09.2020,03:00,9.6,(6.136895704080322+0j)
22744,06.09.2020,04:00,8.7,(5.938791556723398+0j)
22745,06.09.2020,05:00,6.8,(5.470511925452673+0j)
22746,06.09.2020,06:00,5.0,(4.937589713934536+0j)
22747,06.09.2020,07:00,2.8,(4.0698431809048685+0j)
22748,06.09.2020,08:00,0.9,(2.7878698899868617+0j)
22749,06.09.2020,09:00,1.1,(2.9807294598981824+0j)
22750,06.09.2020,10:00,2.5,(3.918967553043522+0j)
22751,06.09.2020,11:00,5.7,(5.158023107802063+0j)
22752,06.09.2020,12:00,9.2,(6.050449038409848+0j)
22753,06.09.2020,13:00,8.6,(5.915949825036385+0j)
22754,06.09.2020,14:00,9.9,(6.200167130428448+0j)
22755,06.09.2020,15:00,16.1,(7.2912214723549775+0j)
22756,06.09.2020,16:00,23.1,(8.223606570164534+0j)
22757,06.09.2020,17:00,16.8,(7.395395853619695+0j)
22758,06.09.2020,18:00,20.5,(7.902714366929142+0j)
22759,06.09.2020,19:00,22.1,(8.10318503566459+0j)
22760,06.09.2020,20:00,21.7,(8.053999089209194+0j)
22761,06.09.2020,21:00,24.9,(8.431887055685987+0j)
22762,06.09.2020,22:00,19.7,(7.798547832765037+0j)
22763,06.09.2020,23:00,22.6,(8.163839875378573+0j)
22764,07.09.2020,00:00,11.5,(6.517648649310115+0j)
22765,07.09.2020,01:00,3.3,(4.298955782740786+0j)
22766,07.09.2020,02:00,3.5,(4.384105665965578+0j)
22767,07.09.2020,03:00,3.8,(4.505948223634295+0j)
22768,07.09.2020,04:00,9.2,(6.050449038409848+0j)
22769,07.09.2020,05:00,4.2,(4.658807454140359+0j)
22770,07.09.2020,06:00,1.4,(3.2302366733569956+0j)
22771,07.09.2020,07:00,2.0,(3.6380472066995213+0j)
22772,07.09.2020,08:00,2.8,(4.0698431809048685+0j)
22773,07.09.2020,09:00,1.1,(2.9807294598981824+0j)
22774,07.09.2020,10:00,6.4,(5.3610722012086836+0j)
22775,07.09.2020,11:00,20.0,(7.837935106087043+0j)
22776,07.09.2020,12:00,25.5,(8.499076239487389+0j)
22777,07.09.2020,13:00,25.5,(8.499076239487389+0j)
22778,07.09.2020,14:00,24.3,(8.363609669960583+0j)
22779,07.09.2020,15:00,25.6,(8.510171651876135+0j)
22780,07.09.2020,16:00,25.1,(8.45440221478559+0j)
22781,07.09.2020,17:00,24.1,(8.340600998910626+0j)
22782,07.09.2020,18:00,32.4,(9.205343556120482+0j)
22783,07.09.2020,19:00,45.5,(10.308499727017974+0j)
22784,07.09.2020,20:00,48.0,(10.493944041240903+0j)
22785,07.09.2020,21:00,43.4,(10.1474029883288+0j)
22786,07.09.2020,22:00,25.4,(8.487951781433646+0j)
22787,07.09.2020,23:00,22.4,(8.139686361809735+0j)
22788,08.09.2020,00:00,10.8,(6.382628738907102+0j)
22789,08.09.2020,01:00,6.6,(5.416344883242408+0j)
22790,08.09.2020,02:00,1.4,(3.2302366733569956+0j)
22791,08.09.2020,03:00,4.3,(4.695492487826922+0j)
22792,08.09.2020,04:00,11.9,(6.5923559991040515+0j)
